zip_code,zipcode,year,week,week_of_year,positive_detections,positive_count,elevated,week_start
00083,00083,2026,22,22,0,0,0,2026-06-01
00083,00083,2026,23,23,0,0,0,2026-06-08
00083,00083,2026,24,24,0,0,0,2026-06-15
00083,00083,2026,25,25,0,0,0,2026-06-22
00083,00083,2026,26,26,0,0,0,2026-06-29
00083,00083,2026,27,27,0,0,0,2026-07-06
00083,00083,2026,28,28,0,0,0,2026-07-13
00083,00083,2026,29,29,1,1,1,2026-07-20
00083,00083,2026,30,30,1,1,1,2026-07-27
00083,00083,2026,31,31,1,1,1,2026-08-03
00083,00083,2026,32,32,1,1,1,2026-08-10
00083,00083,2026,33,33,0,0,0,2026-08-17
10001,10001,2026,22,22,0,0,0,2026-06-01
10001,10001,2026,23,23,0,0,0,2026-06-08
10001,10001,2026,24,24,0,0,0,2026-06-15
10001,10001,2026,25,25,0,0,0,2026-06-22
10001,10001,2026,26,26,0,0,0,2026-06-29
10001,10001,2026,27,27,0,0,0,2026-07-06
10001,10001,2026,28,28,0,0,0,2026-07-13
10001,10001,2026,29,29,0,0,0,2026-07-20
10001,10001,2026,30,30,0,0,0,2026-07-27
10001,10001,2026,31,31,0,0,0,2026-08-03
10001,10001,2026,32,32,0,0,0,2026-08-10
10001,10001,2026,33,33,0,0,0,2026-08-17
10002,10002,2026,22,22,0,0,0,2026-06-01
10002,10002,2026,23,23,0,0,0,2026-06-08
10002,10002,2026,24,24,0,0,0,2026-06-15
10002,10002,2026,25,25,0,0,0,2026-06-22
10002,10002,2026,26,26,0,0,0,2026-06-29
10002,10002,2026,27,27,0,0,0,2026-07-06
10002,10002,2026,28,28,0,0,0,2026-07-13
10002,10002,2026,29,29,0,0,0,2026-07-20
10002,10002,2026,30,30,1,1,1,2026-07-27
10002,10002,2026,31,31,1,1,1,2026-08-03
10002,10002,2026,32,32,1,1,1,2026-08-10
10002,10002,2026,33,33,0,0,0,2026-08-17
10003,10003,2026,22,22,0,0,0,2026-06-01
10003,10003,2026,23,23,0,0,0,2026-06-08
10003,10003,2026,24,24,0,0,0,2026-06-15
10003,10003,2026,25,25,0,0,0,2026-06-22
10003,10003,2026,26,26,0,0,0,2026-06-29
10003,10003,2026,27,27,0,0,0,2026-07-06
10003,10003,2026,28,28,0,0,0,2026-07-13
10003,10003,2026,29,29,0,0,0,2026-07-20
10003,10003,2026,30,30,0,0,0,2026-07-27
10003,10003,2026,31,31,0,0,0,2026-08-03
10003,10003,2026,32,32,0,0,0,2026-08-10
10003,10003,2026,33,33,0,0,0,2026-08-17
10004,10004,2026,22,22,0,0,0,2026-06-01
10004,10004,2026,23,23,0,0,0,2026-06-08
10004,10004,2026,24,24,0,0,0,2026-06-15
10004,10004,2026,25,25,0,0,0,2026-06-22
10004,10004,2026,26,26,0,0,0,2026-06-29
10004,10004,2026,27,27,0,0,0,2026-07-06
10004,10004,2026,28,28,0,0,0,2026-07-13
10004,10004,2026,29,29,0,0,0,2026-07-20
10004,10004,2026,30,30,0,0,0,2026-07-27
10004,10004,2026,31,31,0,0,0,2026-08-03
10004,10004,2026,32,32,0,0,0,2026-08-10
10004,10004,2026,33,33,0,0,0,2026-08-17
10005,10005,2026,22,22,0,0,0,2026-06-01
10005,10005,2026,23,23,0,0,0,2026-06-08
10005,10005,2026,24,24,0,0,0,2026-06-15
10005,10005,2026,25,25,0,0,0,2026-06-22
10005,10005,2026,26,26,0,0,0,2026-06-29
10005,10005,2026,27,27,0,0,0,2026-07-06
10005,10005,2026,28,28,0,0,0,2026-07-13
10005,10005,2026,29,29,0,0,0,2026-07-20
10005,10005,2026,30,30,0,0,0,2026-07-27
10005,10005,2026,31,31,0,0,0,2026-08-03
10005,10005,2026,32,32,0,0,0,2026-08-10
10005,10005,2026,33,33,0,0,0,2026-08-17
10006,10006,2026,22,22,0,0,0,2026-06-01
10006,10006,2026,23,23,0,0,0,2026-06-08
10006,10006,2026,24,24,0,0,0,2026-06-15
10006,10006,2026,25,25,0,0,0,2026-06-22
10006,10006,2026,26,26,0,0,0,2026-06-29
10006,10006,2026,27,27,0,0,0,2026-07-06
10006,10006,2026,28,28,0,0,0,2026-07-13
10006,10006,2026,29,29,0,0,0,2026-07-20
10006,10006,2026,30,30,0,0,0,2026-07-27
10006,10006,2026,31,31,1,1,1,2026-08-03
10006,10006,2026,32,32,0,0,0,2026-08-10
10006,10006,2026,33,33,0,0,0,2026-08-17
10007,10007,2026,22,22,0,0,0,2026-06-01
10007,10007,2026,23,23,0,0,0,2026-06-08
10007,10007,2026,24,24,0,0,0,2026-06-15
10007,10007,2026,25,25,0,0,0,2026-06-22
10007,10007,2026,26,26,0,0,0,2026-06-29
10007,10007,2026,27,27,0,0,0,2026-07-06
10007,10007,2026,28,28,0,0,0,2026-07-13
10007,10007,2026,29,29,0,0,0,2026-07-20
10007,10007,2026,30,30,0,0,0,2026-07-27
10007,10007,2026,31,31,0,0,0,2026-08-03
10007,10007,2026,32,32,0,0,0,2026-08-10
10007,10007,2026,33,33,0,0,0,2026-08-17
10009,10009,2026,22,22,0,0,0,2026-06-01
10009,10009,2026,23,23,0,0,0,2026-06-08
10009,10009,2026,24,24,0,0,0,2026-06-15
10009,10009,2026,25,25,0,0,0,2026-06-22
10009,10009,2026,26,26,0,0,0,2026-06-29
10009,10009,2026,27,27,0,0,0,2026-07-06
10009,10009,2026,28,28,0,0,0,2026-07-13
10009,10009,2026,29,29,0,0,0,2026-07-20
10009,10009,2026,30,30,0,0,0,2026-07-27
10009,10009,2026,31,31,0,0,0,2026-08-03
10009,10009,2026,32,32,0,0,0,2026-08-10
10009,10009,2026,33,33,0,0,0,2026-08-17
10010,10010,2026,22,22,0,0,0,2026-06-01
10010,10010,2026,23,23,0,0,0,2026-06-08
10010,10010,2026,24,24,0,0,0,2026-06-15
10010,10010,2026,25,25,0,0,0,2026-06-22
10010,10010,2026,26,26,0,0,0,2026-06-29
10010,10010,2026,27,27,0,0,0,2026-07-06
10010,10010,2026,28,28,0,0,0,2026-07-13
10010,10010,2026,29,29,0,0,0,2026-07-20
10010,10010,2026,30,30,0,0,0,2026-07-27
10010,10010,2026,31,31,0,0,0,2026-08-03
10010,10010,2026,32,32,0,0,0,2026-08-10
10010,10010,2026,33,33,0,0,0,2026-08-17
10011,10011,2026,22,22,0,0,0,2026-06-01
10011,10011,2026,23,23,0,0,0,2026-06-08
10011,10011,2026,24,24,0,0,0,2026-06-15
10011,10011,2026,25,25,0,0,0,2026-06-22
10011,10011,2026,26,26,0,0,0,2026-06-29
10011,10011,2026,27,27,0,0,0,2026-07-06
10011,10011,2026,28,28,0,0,0,2026-07-13
10011,10011,2026,29,29,0,0,0,2026-07-20
10011,10011,2026,30,30,0,0,0,2026-07-27
10011,10011,2026,31,31,1,1,1,2026-08-03
10011,10011,2026,32,32,1,1,1,2026-08-10
10011,10011,2026,33,33,0,0,0,2026-08-17
10012,10012,2026,22,22,0,0,0,2026-06-01
10012,10012,2026,23,23,0,0,0,2026-06-08
10012,10012,2026,24,24,0,0,0,2026-06-15
10012,10012,2026,25,25,0,0,0,2026-06-22
10012,10012,2026,26,26,0,0,0,2026-06-29
10012,10012,2026,27,27,0,0,0,2026-07-06
10012,10012,2026,28,28,0,0,0,2026-07-13
10012,10012,2026,29,29,0,0,0,2026-07-20
10012,10012,2026,30,30,0,0,0,2026-07-27
10012,10012,2026,31,31,0,0,0,2026-08-03
10012,10012,2026,32,32,0,0,0,2026-08-10
10012,10012,2026,33,33,0,0,0,2026-08-17
10013,10013,2026,22,22,0,0,0,2026-06-01
10013,10013,2026,23,23,0,0,0,2026-06-08
10013,10013,2026,24,24,0,0,0,2026-06-15
10013,10013,2026,25,25,0,0,0,2026-06-22
10013,10013,2026,26,26,0,0,0,2026-06-29
10013,10013,2026,27,27,0,0,0,2026-07-06
10013,10013,2026,28,28,0,0,0,2026-07-13
10013,10013,2026,29,29,0,0,0,2026-07-20
10013,10013,2026,30,30,0,0,0,2026-07-27
10013,10013,2026,31,31,0,0,0,2026-08-03
10013,10013,2026,32,32,0,0,0,2026-08-10
10013,10013,2026,33,33,0,0,0,2026-08-17
10014,10014,2026,22,22,0,0,0,2026-06-01
10014,10014,2026,23,23,0,0,0,2026-06-08
10014,10014,2026,24,24,0,0,0,2026-06-15
10014,10014,2026,25,25,0,0,0,2026-06-22
10014,10014,2026,26,26,0,0,0,2026-06-29
10014,10014,2026,27,27,0,0,0,2026-07-06
10014,10014,2026,28,28,0,0,0,2026-07-13
10014,10014,2026,29,29,0,0,0,2026-07-20
10014,10014,2026,30,30,0,0,0,2026-07-27
10014,10014,2026,31,31,0,0,0,2026-08-03
10014,10014,2026,32,32,0,0,0,2026-08-10
10014,10014,2026,33,33,0,0,0,2026-08-17
10016,10016,2026,22,22,0,0,0,2026-06-01
10016,10016,2026,23,23,0,0,0,2026-06-08
10016,10016,2026,24,24,0,0,0,2026-06-15
10016,10016,2026,25,25,0,0,0,2026-06-22
10016,10016,2026,26,26,0,0,0,2026-06-29
10016,10016,2026,27,27,0,0,0,2026-07-06
10016,10016,2026,28,28,0,0,0,2026-07-13
10016,10016,2026,29,29,0,0,0,2026-07-20
10016,10016,2026,30,30,0,0,0,2026-07-27
10016,10016,2026,31,31,0,0,0,2026-08-03
10016,10016,2026,32,32,0,0,0,2026-08-10
10016,10016,2026,33,33,0,0,0,2026-08-17
10017,10017,2026,22,22,0,0,0,2026-06-01
10017,10017,2026,23,23,0,0,0,2026-06-08
10017,10017,2026,24,24,0,0,0,2026-06-15
10017,10017,2026,25,25,0,0,0,2026-06-22
10017,10017,2026,26,26,0,0,0,2026-06-29
10017,10017,2026,27,27,0,0,0,2026-07-06
10017,10017,2026,28,28,0,0,0,2026-07-13
10017,10017,2026,29,29,0,0,0,2026-07-20
10017,10017,2026,30,30,0,0,0,2026-07-27
10017,10017,2026,31,31,0,0,0,2026-08-03
10017,10017,2026,32,32,0,0,0,2026-08-10
10017,10017,2026,33,33,0,0,0,2026-08-17
10018,10018,2026,22,22,0,0,0,2026-06-01
10018,10018,2026,23,23,0,0,0,2026-06-08
10018,10018,2026,24,24,0,0,0,2026-06-15
10018,10018,2026,25,25,0,0,0,2026-06-22
10018,10018,2026,26,26,0,0,0,2026-06-29
10018,10018,2026,27,27,0,0,0,2026-07-06
10018,10018,2026,28,28,0,0,0,2026-07-13
10018,10018,2026,29,29,0,0,0,2026-07-20
10018,10018,2026,30,30,0,0,0,2026-07-27
10018,10018,2026,31,31,0,0,0,2026-08-03
10018,10018,2026,32,32,0,0,0,2026-08-10
10018,10018,2026,33,33,0,0,0,2026-08-17
10019,10019,2026,22,22,0,0,0,2026-06-01
10019,10019,2026,23,23,0,0,0,2026-06-08
10019,10019,2026,24,24,0,0,0,2026-06-15
10019,10019,2026,25,25,0,0,0,2026-06-22
10019,10019,2026,26,26,0,0,0,2026-06-29
10019,10019,2026,27,27,0,0,0,2026-07-06
10019,10019,2026,28,28,0,0,0,2026-07-13
10019,10019,2026,29,29,0,0,0,2026-07-20
10019,10019,2026,30,30,0,0,0,2026-07-27
10019,10019,2026,31,31,0,0,0,2026-08-03
10019,10019,2026,32,32,0,0,0,2026-08-10
10019,10019,2026,33,33,0,0,0,2026-08-17
10020,10020,2026,22,22,0,0,0,2026-06-01
10020,10020,2026,23,23,0,0,0,2026-06-08
10020,10020,2026,24,24,0,0,0,2026-06-15
10020,10020,2026,25,25,0,0,0,2026-06-22
10020,10020,2026,26,26,0,0,0,2026-06-29
10020,10020,2026,27,27,0,0,0,2026-07-06
10020,10020,2026,28,28,0,0,0,2026-07-13
10020,10020,2026,29,29,0,0,0,2026-07-20
10020,10020,2026,30,30,0,0,0,2026-07-27
10020,10020,2026,31,31,0,0,0,2026-08-03
10020,10020,2026,32,32,0,0,0,2026-08-10
10020,10020,2026,33,33,0,0,0,2026-08-17
10021,10021,2026,22,22,0,0,0,2026-06-01
10021,10021,2026,23,23,0,0,0,2026-06-08
10021,10021,2026,24,24,0,0,0,2026-06-15
10021,10021,2026,25,25,0,0,0,2026-06-22
10021,10021,2026,26,26,0,0,0,2026-06-29
10021,10021,2026,27,27,0,0,0,2026-07-06
10021,10021,2026,28,28,0,0,0,2026-07-13
10021,10021,2026,29,29,0,0,0,2026-07-20
10021,10021,2026,30,30,0,0,0,2026-07-27
10021,10021,2026,31,31,0,0,0,2026-08-03
10021,10021,2026,32,32,0,0,0,2026-08-10
10021,10021,2026,33,33,0,0,0,2026-08-17
10022,10022,2026,22,22,0,0,0,2026-06-01
10022,10022,2026,23,23,0,0,0,2026-06-08
10022,10022,2026,24,24,0,0,0,2026-06-15
10022,10022,2026,25,25,0,0,0,2026-06-22
10022,10022,2026,26,26,0,0,0,2026-06-29
10022,10022,2026,27,27,0,0,0,2026-07-06
10022,10022,2026,28,28,0,0,0,2026-07-13
10022,10022,2026,29,29,0,0,0,2026-07-20
10022,10022,2026,30,30,0,0,0,2026-07-27
10022,10022,2026,31,31,0,0,0,2026-08-03
10022,10022,2026,32,32,0,0,0,2026-08-10
10022,10022,2026,33,33,0,0,0,2026-08-17
10023,10023,2026,22,22,0,0,0,2026-06-01
10023,10023,2026,23,23,0,0,0,2026-06-08
10023,10023,2026,24,24,0,0,0,2026-06-15
10023,10023,2026,25,25,0,0,0,2026-06-22
10023,10023,2026,26,26,0,0,0,2026-06-29
10023,10023,2026,27,27,0,0,0,2026-07-06
10023,10023,2026,28,28,0,0,0,2026-07-13
10023,10023,2026,29,29,0,0,0,2026-07-20
10023,10023,2026,30,30,0,0,0,2026-07-27
10023,10023,2026,31,31,0,0,0,2026-08-03
10023,10023,2026,32,32,0,0,0,2026-08-10
10023,10023,2026,33,33,0,0,0,2026-08-17
10024,10024,2026,22,22,0,0,0,2026-06-01
10024,10024,2026,23,23,0,0,0,2026-06-08
10024,10024,2026,24,24,0,0,0,2026-06-15
10024,10024,2026,25,25,0,0,0,2026-06-22
10024,10024,2026,26,26,0,0,0,2026-06-29
10024,10024,2026,27,27,0,0,0,2026-07-06
10024,10024,2026,28,28,0,0,0,2026-07-13
10024,10024,2026,29,29,0,0,0,2026-07-20
10024,10024,2026,30,30,0,0,0,2026-07-27
10024,10024,2026,31,31,0,0,0,2026-08-03
10024,10024,2026,32,32,0,0,0,2026-08-10
10024,10024,2026,33,33,0,0,0,2026-08-17
10025,10025,2026,22,22,0,0,0,2026-06-01
10025,10025,2026,23,23,0,0,0,2026-06-08
10025,10025,2026,24,24,0,0,0,2026-06-15
10025,10025,2026,25,25,0,0,0,2026-06-22
10025,10025,2026,26,26,0,0,0,2026-06-29
10025,10025,2026,27,27,0,0,0,2026-07-06
10025,10025,2026,28,28,1,1,1,2026-07-13
10025,10025,2026,29,29,1,1,1,2026-07-20
10025,10025,2026,30,30,1,1,1,2026-07-27
10025,10025,2026,31,31,2,2,1,2026-08-03
10025,10025,2026,32,32,1,1,1,2026-08-10
10025,10025,2026,33,33,0,0,0,2026-08-17
10026,10026,2026,22,22,0,0,0,2026-06-01
10026,10026,2026,23,23,0,0,0,2026-06-08
10026,10026,2026,24,24,0,0,0,2026-06-15
10026,10026,2026,25,25,0,0,0,2026-06-22
10026,10026,2026,26,26,0,0,0,2026-06-29
10026,10026,2026,27,27,0,0,0,2026-07-06
10026,10026,2026,28,28,0,0,0,2026-07-13
10026,10026,2026,29,29,0,0,0,2026-07-20
10026,10026,2026,30,30,0,0,0,2026-07-27
10026,10026,2026,31,31,0,0,0,2026-08-03
10026,10026,2026,32,32,0,0,0,2026-08-10
10026,10026,2026,33,33,0,0,0,2026-08-17
10027,10027,2026,22,22,0,0,0,2026-06-01
10027,10027,2026,23,23,0,0,0,2026-06-08
10027,10027,2026,24,24,0,0,0,2026-06-15
10027,10027,2026,25,25,0,0,0,2026-06-22
10027,10027,2026,26,26,0,0,0,2026-06-29
10027,10027,2026,27,27,0,0,0,2026-07-06
10027,10027,2026,28,28,0,0,0,2026-07-13
10027,10027,2026,29,29,0,0,0,2026-07-20
10027,10027,2026,30,30,1,1,1,2026-07-27
10027,10027,2026,31,31,1,1,1,2026-08-03
10027,10027,2026,32,32,1,1,1,2026-08-10
10027,10027,2026,33,33,0,0,0,2026-08-17
10028,10028,2026,22,22,0,0,0,2026-06-01
10028,10028,2026,23,23,0,0,0,2026-06-08
10028,10028,2026,24,24,0,0,0,2026-06-15
10028,10028,2026,25,25,0,0,0,2026-06-22
10028,10028,2026,26,26,0,0,0,2026-06-29
10028,10028,2026,27,27,0,0,0,2026-07-06
10028,10028,2026,28,28,0,0,0,2026-07-13
10028,10028,2026,29,29,0,0,0,2026-07-20
10028,10028,2026,30,30,0,0,0,2026-07-27
10028,10028,2026,31,31,0,0,0,2026-08-03
10028,10028,2026,32,32,0,0,0,2026-08-10
10028,10028,2026,33,33,0,0,0,2026-08-17
10029,10029,2026,22,22,0,0,0,2026-06-01
10029,10029,2026,23,23,0,0,0,2026-06-08
10029,10029,2026,24,24,0,0,0,2026-06-15
10029,10029,2026,25,25,0,0,0,2026-06-22
10029,10029,2026,26,26,0,0,0,2026-06-29
10029,10029,2026,27,27,0,0,0,2026-07-06
10029,10029,2026,28,28,0,0,0,2026-07-13
10029,10029,2026,29,29,0,0,0,2026-07-20
10029,10029,2026,30,30,0,0,0,2026-07-27
10029,10029,2026,31,31,0,0,0,2026-08-03
10029,10029,2026,32,32,0,0,0,2026-08-10
10029,10029,2026,33,33,0,0,0,2026-08-17
10030,10030,2026,22,22,0,0,0,2026-06-01
10030,10030,2026,23,23,0,0,0,2026-06-08
10030,10030,2026,24,24,0,0,0,2026-06-15
10030,10030,2026,25,25,0,0,0,2026-06-22
10030,10030,2026,26,26,0,0,0,2026-06-29
10030,10030,2026,27,27,0,0,0,2026-07-06
10030,10030,2026,28,28,0,0,0,2026-07-13
10030,10030,2026,29,29,0,0,0,2026-07-20
10030,10030,2026,30,30,0,0,0,2026-07-27
10030,10030,2026,31,31,0,0,0,2026-08-03
10030,10030,2026,32,32,0,0,0,2026-08-10
10030,10030,2026,33,33,0,0,0,2026-08-17
10031,10031,2026,22,22,0,0,0,2026-06-01
10031,10031,2026,23,23,0,0,0,2026-06-08
10031,10031,2026,24,24,0,0,0,2026-06-15
10031,10031,2026,25,25,0,0,0,2026-06-22
10031,10031,2026,26,26,0,0,0,2026-06-29
10031,10031,2026,27,27,0,0,0,2026-07-06
10031,10031,2026,28,28,0,0,0,2026-07-13
10031,10031,2026,29,29,0,0,0,2026-07-20
10031,10031,2026,30,30,0,0,0,2026-07-27
10031,10031,2026,31,31,0,0,0,2026-08-03
10031,10031,2026,32,32,1,1,1,2026-08-10
10031,10031,2026,33,33,0,0,0,2026-08-17
10032,10032,2026,22,22,0,0,0,2026-06-01
10032,10032,2026,23,23,0,0,0,2026-06-08
10032,10032,2026,24,24,0,0,0,2026-06-15
10032,10032,2026,25,25,0,0,0,2026-06-22
10032,10032,2026,26,26,0,0,0,2026-06-29
10032,10032,2026,27,27,0,0,0,2026-07-06
10032,10032,2026,28,28,0,0,0,2026-07-13
10032,10032,2026,29,29,0,0,0,2026-07-20
10032,10032,2026,30,30,0,0,0,2026-07-27
10032,10032,2026,31,31,1,1,1,2026-08-03
10032,10032,2026,32,32,1,1,1,2026-08-10
10032,10032,2026,33,33,0,0,0,2026-08-17
10033,10033,2026,22,22,0,0,0,2026-06-01
10033,10033,2026,23,23,0,0,0,2026-06-08
10033,10033,2026,24,24,0,0,0,2026-06-15
10033,10033,2026,25,25,0,0,0,2026-06-22
10033,10033,2026,26,26,0,0,0,2026-06-29
10033,10033,2026,27,27,0,0,0,2026-07-06
10033,10033,2026,28,28,0,0,0,2026-07-13
10033,10033,2026,29,29,0,0,0,2026-07-20
10033,10033,2026,30,30,0,0,0,2026-07-27
10033,10033,2026,31,31,0,0,0,2026-08-03
10033,10033,2026,32,32,1,1,1,2026-08-10
10033,10033,2026,33,33,0,0,0,2026-08-17
10034,10034,2026,22,22,0,0,0,2026-06-01
10034,10034,2026,23,23,0,0,0,2026-06-08
10034,10034,2026,24,24,0,0,0,2026-06-15
10034,10034,2026,25,25,0,0,0,2026-06-22
10034,10034,2026,26,26,0,0,0,2026-06-29
10034,10034,2026,27,27,0,0,0,2026-07-06
10034,10034,2026,28,28,0,0,0,2026-07-13
10034,10034,2026,29,29,0,0,0,2026-07-20
10034,10034,2026,30,30,0,0,0,2026-07-27
10034,10034,2026,31,31,0,0,0,2026-08-03
10034,10034,2026,32,32,0,0,0,2026-08-10
10034,10034,2026,33,33,0,0,0,2026-08-17
10035,10035,2026,22,22,0,0,0,2026-06-01
10035,10035,2026,23,23,0,0,0,2026-06-08
10035,10035,2026,24,24,0,0,0,2026-06-15
10035,10035,2026,25,25,0,0,0,2026-06-22
10035,10035,2026,26,26,0,0,0,2026-06-29
10035,10035,2026,27,27,0,0,0,2026-07-06
10035,10035,2026,28,28,0,0,0,2026-07-13
10035,10035,2026,29,29,0,0,0,2026-07-20
10035,10035,2026,30,30,0,0,0,2026-07-27
10035,10035,2026,31,31,0,0,0,2026-08-03
10035,10035,2026,32,32,0,0,0,2026-08-10
10035,10035,2026,33,33,0,0,0,2026-08-17
10036,10036,2026,22,22,0,0,0,2026-06-01
10036,10036,2026,23,23,0,0,0,2026-06-08
10036,10036,2026,24,24,0,0,0,2026-06-15
10036,10036,2026,25,25,0,0,0,2026-06-22
10036,10036,2026,26,26,0,0,0,2026-06-29
10036,10036,2026,27,27,0,0,0,2026-07-06
10036,10036,2026,28,28,0,0,0,2026-07-13
10036,10036,2026,29,29,0,0,0,2026-07-20
10036,10036,2026,30,30,0,0,0,2026-07-27
10036,10036,2026,31,31,0,0,0,2026-08-03
10036,10036,2026,32,32,0,0,0,2026-08-10
10036,10036,2026,33,33,0,0,0,2026-08-17
10037,10037,2026,22,22,0,0,0,2026-06-01
10037,10037,2026,23,23,0,0,0,2026-06-08
10037,10037,2026,24,24,0,0,0,2026-06-15
10037,10037,2026,25,25,0,0,0,2026-06-22
10037,10037,2026,26,26,0,0,0,2026-06-29
10037,10037,2026,27,27,0,0,0,2026-07-06
10037,10037,2026,28,28,0,0,0,2026-07-13
10037,10037,2026,29,29,0,0,0,2026-07-20
10037,10037,2026,30,30,0,0,0,2026-07-27
10037,10037,2026,31,31,0,0,0,2026-08-03
10037,10037,2026,32,32,0,0,0,2026-08-10
10037,10037,2026,33,33,0,0,0,2026-08-17
10038,10038,2026,22,22,0,0,0,2026-06-01
10038,10038,2026,23,23,0,0,0,2026-06-08
10038,10038,2026,24,24,0,0,0,2026-06-15
10038,10038,2026,25,25,0,0,0,2026-06-22
10038,10038,2026,26,26,0,0,0,2026-06-29
10038,10038,2026,27,27,0,0,0,2026-07-06
10038,10038,2026,28,28,0,0,0,2026-07-13
10038,10038,2026,29,29,0,0,0,2026-07-20
10038,10038,2026,30,30,0,0,0,2026-07-27
10038,10038,2026,31,31,0,0,0,2026-08-03
10038,10038,2026,32,32,0,0,0,2026-08-10
10038,10038,2026,33,33,0,0,0,2026-08-17
10039,10039,2026,22,22,0,0,0,2026-06-01
10039,10039,2026,23,23,0,0,0,2026-06-08
10039,10039,2026,24,24,0,0,0,2026-06-15
10039,10039,2026,25,25,0,0,0,2026-06-22
10039,10039,2026,26,26,0,0,0,2026-06-29
10039,10039,2026,27,27,0,0,0,2026-07-06
10039,10039,2026,28,28,0,0,0,2026-07-13
10039,10039,2026,29,29,0,0,0,2026-07-20
10039,10039,2026,30,30,0,0,0,2026-07-27
10039,10039,2026,31,31,0,0,0,2026-08-03
10039,10039,2026,32,32,0,0,0,2026-08-10
10039,10039,2026,33,33,0,0,0,2026-08-17
10040,10040,2026,22,22,0,0,0,2026-06-01
10040,10040,2026,23,23,0,0,0,2026-06-08
10040,10040,2026,24,24,0,0,0,2026-06-15
10040,10040,2026,25,25,0,0,0,2026-06-22
10040,10040,2026,26,26,0,0,0,2026-06-29
10040,10040,2026,27,27,0,0,0,2026-07-06
10040,10040,2026,28,28,0,0,0,2026-07-13
10040,10040,2026,29,29,0,0,0,2026-07-20
10040,10040,2026,30,30,0,0,0,2026-07-27
10040,10040,2026,31,31,0,0,0,2026-08-03
10040,10040,2026,32,32,0,0,0,2026-08-10
10040,10040,2026,33,33,0,0,0,2026-08-17
10044,10044,2026,22,22,0,0,0,2026-06-01
10044,10044,2026,23,23,0,0,0,2026-06-08
10044,10044,2026,24,24,0,0,0,2026-06-15
10044,10044,2026,25,25,0,0,0,2026-06-22
10044,10044,2026,26,26,0,0,0,2026-06-29
10044,10044,2026,27,27,0,0,0,2026-07-06
10044,10044,2026,28,28,0,0,0,2026-07-13
10044,10044,2026,29,29,0,0,0,2026-07-20
10044,10044,2026,30,30,0,0,0,2026-07-27
10044,10044,2026,31,31,0,0,0,2026-08-03
10044,10044,2026,32,32,0,0,0,2026-08-10
10044,10044,2026,33,33,0,0,0,2026-08-17
10048,10048,2026,22,22,0,0,0,2026-06-01
10048,10048,2026,23,23,0,0,0,2026-06-08
10048,10048,2026,24,24,0,0,0,2026-06-15
10048,10048,2026,25,25,0,0,0,2026-06-22
10048,10048,2026,26,26,0,0,0,2026-06-29
10048,10048,2026,27,27,0,0,0,2026-07-06
10048,10048,2026,28,28,0,0,0,2026-07-13
10048,10048,2026,29,29,0,0,0,2026-07-20
10048,10048,2026,30,30,0,0,0,2026-07-27
10048,10048,2026,31,31,0,0,0,2026-08-03
10048,10048,2026,32,32,0,0,0,2026-08-10
10048,10048,2026,33,33,0,0,0,2026-08-17
10065,10065,2026,22,22,0,0,0,2026-06-01
10065,10065,2026,23,23,0,0,0,2026-06-08
10065,10065,2026,24,24,0,0,0,2026-06-15
10065,10065,2026,25,25,0,0,0,2026-06-22
10065,10065,2026,26,26,0,0,0,2026-06-29
10065,10065,2026,27,27,0,0,0,2026-07-06
10065,10065,2026,28,28,0,0,0,2026-07-13
10065,10065,2026,29,29,0,0,0,2026-07-20
10065,10065,2026,30,30,0,0,0,2026-07-27
10065,10065,2026,31,31,0,0,0,2026-08-03
10065,10065,2026,32,32,0,0,0,2026-08-10
10065,10065,2026,33,33,0,0,0,2026-08-17
10069,10069,2026,22,22,0,0,0,2026-06-01
10069,10069,2026,23,23,0,0,0,2026-06-08
10069,10069,2026,24,24,0,0,0,2026-06-15
10069,10069,2026,25,25,0,0,0,2026-06-22
10069,10069,2026,26,26,0,0,0,2026-06-29
10069,10069,2026,27,27,0,0,0,2026-07-06
10069,10069,2026,28,28,0,0,0,2026-07-13
10069,10069,2026,29,29,0,0,0,2026-07-20
10069,10069,2026,30,30,0,0,0,2026-07-27
10069,10069,2026,31,31,0,0,0,2026-08-03
10069,10069,2026,32,32,0,0,0,2026-08-10
10069,10069,2026,33,33,0,0,0,2026-08-17
10075,10075,2026,22,22,0,0,0,2026-06-01
10075,10075,2026,23,23,0,0,0,2026-06-08
10075,10075,2026,24,24,0,0,0,2026-06-15
10075,10075,2026,25,25,0,0,0,2026-06-22
10075,10075,2026,26,26,0,0,0,2026-06-29
10075,10075,2026,27,27,0,0,0,2026-07-06
10075,10075,2026,28,28,0,0,0,2026-07-13
10075,10075,2026,29,29,0,0,0,2026-07-20
10075,10075,2026,30,30,0,0,0,2026-07-27
10075,10075,2026,31,31,0,0,0,2026-08-03
10075,10075,2026,32,32,0,0,0,2026-08-10
10075,10075,2026,33,33,0,0,0,2026-08-17
10111,10111,2026,22,22,0,0,0,2026-06-01
10111,10111,2026,23,23,0,0,0,2026-06-08
10111,10111,2026,24,24,0,0,0,2026-06-15
10111,10111,2026,25,25,0,0,0,2026-06-22
10111,10111,2026,26,26,0,0,0,2026-06-29
10111,10111,2026,27,27,0,0,0,2026-07-06
10111,10111,2026,28,28,0,0,0,2026-07-13
10111,10111,2026,29,29,0,0,0,2026-07-20
